Time,MAPE,MAE,MSE,RMSLE,Training_time
00:30:00,86.031927,0.128819,0.059181,0.243271,0:00:19.714685
05:00:00,60.102502,0.113448,0.046515,0.215674,0:00:17.335683
05:30:00,53.615260,0.127553,0.055683,0.235973,0:00:18.357324
06:00:00,145.855801,0.168411,0.061514,0.248021,0:00:16.974812
06:30:00,66.221050,0.131984,0.056602,0.237911,0:00:18.185995
07:00:00,262.304613,0.263066,0.116997,0.342048,0:00:08.104437
07:30:00,112.747455,0.138093,0.048294,0.219760,0:00:11.546608
08:00:00,196.464590,0.322182,0.258303,0.508235,0:00:12.169273
08:30:00,145.214619,0.298068,0.259910,0.509814,0:00:15.431569
09:00:00,215.115209,0.308497,0.286952,0.535679,0:00:27.047340
09:30:00,318.628889,0.716224,1.209233,1.099651,0:00:21.708621
01:00:00,56.387346,0.124551,0.051049,0.225940,0:00:16.572315
10:00:00,381.879519,0.579646,0.615667,0.784644,0:00:23.757662
10:30:00,377.599995,0.699109,0.926471,0.962534,0:00:51.931641
11:00:00,413.637731,0.607478,0.590278,0.768295,0:00:34.788739
11:30:00,302.737480,0.609145,0.731439,0.855242,0:01:03.172985
12:00:00,374.152096,0.737032,0.984852,0.992397,0:01:04.819734
12:30:00,311.540644,0.698746,0.848573,0.921180,0:00:49.097527
13:00:00,368.153873,0.634505,0.633953,0.796211,0:00:42.512046
13:30:00,328.336864,0.613493,0.775676,0.880725,0:01:03.560748
14:00:00,330.652339,0.504388,0.505887,0.711257,0:00:16.466001
14:30:00,460.706653,0.514679,0.505405,0.710919,0:00:31.373288
01:30:00,62.667795,0.128854,0.048980,0.221313,0:00:25.917535
15:00:00,362.221811,0.423000,0.366734,0.605585,0:00:33.878623
15:30:00,243.491658,0.383551,0.312068,0.558631,0:00:22.518368
16:00:00,240.484246,0.406769,0.321252,0.566791,0:00:23.585956
16:30:00,261.389789,0.511644,0.498608,0.706122,0:00:30.232789
17:00:00,240.770563,0.520666,0.498803,0.706260,0:00:28.395370
17:30:00,126.048173,0.360895,0.216314,0.465095,0:00:25.721368
18:00:00,244.169716,0.743459,0.835042,0.913806,0:00:23.212957
18:30:00,139.033278,0.586203,0.590960,0.768739,0:00:29.741527
19:00:00,140.472513,0.726626,0.750681,0.866419,0:01:23.564438
19:30:00,157.300518,0.799962,1.066337,1.032636,0:01:07.200475
02:00:00,66.953101,0.111733,0.047381,0.217671,0:00:37.263316
20:00:00,160.298760,0.683627,0.697640,0.835248,0:00:41.026352
20:30:00,128.818364,0.773869,0.940704,0.969899,0:00:54.886066
21:00:00,111.251582,0.491004,0.453993,0.673790,0:00:23.839880
21:30:00,124.825837,0.433309,0.415439,0.644545,0:00:43.910103
22:00:00,98.595036,0.337387,0.256591,0.506548,0:00:26.182396
22:30:00,111.763292,0.277519,0.191576,0.437693,0:00:33.666481
23:00:00,77.827103,0.168367,0.090021,0.300035,0:00:33.620413
23:30:00,99.683296,0.115119,0.026427,0.162563,0:00:31.982376
24:00:00,120.083102,0.158104,0.084210,0.290190,0:00:35.012023
02:30:00,70.225028,0.113589,0.051367,0.226642,0:00:45.016186
03:00:00,108.669380,0.118852,0.045740,0.213870,0:00:37.654705
03:30:00,83.813225,0.112858,0.055860,0.236346,0:00:40.945284
04:00:00,75.599910,0.109705,0.046994,0.216781,0:00:43.458695
04:30:00,69.075456,0.123268,0.049427,0.222322,0:00:37.550278
