date,expectations,predictions
2010-8-27 19:30:00,0.10999998247265769,0.45842844
2010-8-28 19:30:00,1.4500000876367116,0.7754978
2010-8-29 19:30:00,2.1659998411753136,0.55681884
2010-8-30 19:30:00,1.0660000164487367,1.3882241
2010-8-31 19:30:00,1.9510000225158937,2.5775347
2010-9-1 19:30:00,0.11499999393284305,2.0451066
2010-9-2 19:30:00,1.2259999786975377,1.598371
2010-9-3 19:30:00,0.7060000002696514,2.3839548
2010-9-4 19:30:00,1.4529999596871126,1.742737
2010-9-5 19:30:00,1.4120000005393027,1.774827
2010-9-6 19:30:00,2.785999913981197,0.7529211
2010-9-7 19:30:00,0.8699999716866009,0.75810593
2010-9-8 19:30:00,1.530000001348257,1.744529
2010-9-9 19:30:00,0.03299994081151325,2.2375612
2010-9-10 19:30:00,1.0020000045840742,1.9504838
2010-9-11 19:30:00,1.7529999731696837,1.8856757
2010-9-12 19:30:00,1.514999966967701,2.412458
2010-9-13 19:30:00,0.24200001537013097,0.19854137
2010-9-14 19:30:00,0.10799997788858354,1.0059533
2010-9-15 19:30:00,0.7349999319130164,0.9148755
2010-9-16 19:30:00,0.12100000768506548,0.3247021
2010-9-17 19:30:00,0.9889999747875922,0.2866567
2010-9-18 19:30:00,1.8749999831467863,-0.13348716
2010-9-19 19:30:00,1.6660000434138786,-0.48673403
2010-9-20 19:30:00,1.4009999753268951,0.55284417
2010-9-21 19:30:00,1.4390000624243038,0.28212926
2010-9-22 19:30:00,1.7399999433732019,1.2538164
2010-9-23 19:30:00,1.5629999421597705,-0.1386375
2010-9-24 19:30:00,1.6950001098829537,1.5347419
2010-9-25 19:30:00,0.15599995308065287,2.4614298
2010-9-26 19:30:00,2.073999899959323,1.7653048
2010-9-27 19:30:00,1.1749999966293572,1.8263047
2010-9-28 19:30:00,1.3090000341109047,1.5764877
2010-9-29 19:30:00,2.0639998770389525,2.1918197
2010-9-30 19:30:00,2.124000014561177,1.934777
2010-10-1 19:30:00,0.2889999882701632,2.3349888
2010-10-2 19:30:00,1.2550000451666128,2.4043162
2010-10-3 19:30:00,0.29199999514627445,1.4705831
2010-10-4 19:30:00,1.8799999946069716,1.9937012
2010-10-5 19:30:00,2.5089999532154788,2.2607877
2010-10-6 19:30:00,3.887000145476941,1.4824084
2010-10-7 19:30:00,2.013000029796482,0.72537917
2010-10-8 19:30:00,2.7249999089926455,2.6924052
2010-10-9 19:30:00,1.4809998890384406,2.766606
2010-10-10 19:30:00,1.914999940002559,0.7722496
2010-10-11 19:30:00,2.9000001752734232,1.5230856
2010-10-12 19:30:00,2.0320000733451864,2.766606
2010-10-13 19:30:00,0.856999941890119,2.461062
2010-10-14 19:30:00,0.12200000997710254,2.5685344
2010-10-15 19:30:00,0.23399999703383437,2.3390892
2010-10-16 19:30:00,1.4089999936631916,2.0220037
2010-10-17 19:30:00,0.7780000304706105,2.0596154
2010-10-18 19:30:00,0.20100005622232112,1.8718299
2010-10-19 19:30:00,0.11399999164080597,1.863412
